,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>","Temperature, K",salt_name,"Heat capacity at constant pressure, J/K/mol","Viscosity, Pa&#8226;s"
35825,101.325,1494.3,323.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,538.0,0.015
35826,101.325,1494.3,323.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,538.0,0.014780000000000001
35828,101.325,1494.3,323.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,538.0,0.0155
35829,101.325,1491.0,323.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,538.0,0.015
35830,101.325,1491.0,323.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,538.0,0.014780000000000001
35832,101.325,1491.0,323.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,538.0,0.0155
35833,101.325,1483.9,333.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,542.0,0.01242
35834,101.325,1483.9,333.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,542.0,0.012
35835,101.325,1483.9,333.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,542.0,0.01165
35836,101.325,1483.9,333.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,542.0,0.0118
35837,101.325,1483.9,333.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,542.0,0.012159999999999999
35838,101.325,1478.0,333.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,542.0,0.01242
35839,101.325,1478.0,333.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,542.0,0.012
35840,101.325,1478.0,333.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,542.0,0.01165
35841,101.325,1478.0,333.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,542.0,0.0118
35842,101.325,1478.0,333.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,542.0,0.012159999999999999
35843,101.325,1483.07,333.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,542.0,0.01242
35844,101.325,1483.07,333.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,542.0,0.012
35845,101.325,1483.07,333.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,542.0,0.01165
35846,101.325,1483.07,333.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,542.0,0.0118
35847,101.325,1483.07,333.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,542.0,0.012159999999999999
35848,101.325,1473.4,343.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,547.0,0.009000000000000001
35849,101.325,1473.4,343.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,547.0,0.0094
35850,101.325,1473.4,343.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,547.0,0.0095
35851,101.325,1473.4,343.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,547.0,0.00978
35852,101.325,1465.0,343.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,547.0,0.009000000000000001
35853,101.325,1465.0,343.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,547.0,0.0094
35854,101.325,1465.0,343.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,547.0,0.0095
35855,101.325,1465.0,343.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,547.0,0.00978
35856,101.325,886.3,318.15,tetradecyl(trihexyl)phosphonium dicyanamide,1070.0,0.1459
35857,101.325,886.3,318.15,tetradecyl(trihexyl)phosphonium dicyanamide,1070.0,0.1532
35862,101.325,910.0,318.15,tetradecyl(trihexyl)phosphonium dicyanamide,1070.0,0.1459
35863,101.325,910.0,318.15,tetradecyl(trihexyl)phosphonium dicyanamide,1070.0,0.1532
35868,101.325,887.5,318.15,tetradecyl(trihexyl)phosphonium dicyanamide,1070.0,0.1459
35869,101.325,887.5,318.15,tetradecyl(trihexyl)phosphonium dicyanamide,1070.0,0.1532
35874,101.325,887.6,318.15,tetradecyl(trihexyl)phosphonium dicyanamide,1070.0,0.1459
35875,101.325,887.6,318.15,tetradecyl(trihexyl)phosphonium dicyanamide,1070.0,0.1532
35880,101.325,886.7,318.15,tetradecyl(trihexyl)phosphonium dicyanamide,1070.0,0.1459
35881,101.325,886.7,318.15,tetradecyl(trihexyl)phosphonium dicyanamide,1070.0,0.1532
35892,101.325,880.7,328.15,tetradecyl(trihexyl)phosphonium dicyanamide,1080.0,0.0938
35893,101.325,880.7,328.15,tetradecyl(trihexyl)phosphonium dicyanamide,1080.0,0.098
35894,101.325,880.7,328.15,tetradecyl(trihexyl)phosphonium dicyanamide,1090.0,0.0938
35895,101.325,880.7,328.15,tetradecyl(trihexyl)phosphonium dicyanamide,1090.0,0.098
35898,101.325,905.0,328.15,tetradecyl(trihexyl)phosphonium dicyanamide,1080.0,0.0938
35899,101.325,905.0,328.15,tetradecyl(trihexyl)phosphonium dicyanamide,1080.0,0.098
35900,101.325,905.0,328.15,tetradecyl(trihexyl)phosphonium dicyanamide,1090.0,0.0938
35901,101.325,905.0,328.15,tetradecyl(trihexyl)phosphonium dicyanamide,1090.0,0.098
35904,101.325,881.8,328.15,tetradecyl(trihexyl)phosphonium dicyanamide,1080.0,0.0938
35905,101.325,881.8,328.15,tetradecyl(trihexyl)phosphonium dicyanamide,1080.0,0.098
35906,101.325,881.8,328.15,tetradecyl(trihexyl)phosphonium dicyanamide,1090.0,0.0938
35907,101.325,881.8,328.15,tetradecyl(trihexyl)phosphonium dicyanamide,1090.0,0.098
35910,101.325,882.0,328.15,tetradecyl(trihexyl)phosphonium dicyanamide,1080.0,0.0938
35911,101.325,882.0,328.15,tetradecyl(trihexyl)phosphonium dicyanamide,1080.0,0.098
35912,101.325,882.0,328.15,tetradecyl(trihexyl)phosphonium dicyanamide,1090.0,0.0938
35913,101.325,882.0,328.15,tetradecyl(trihexyl)phosphonium dicyanamide,1090.0,0.098
35916,101.325,1066.9,288.15,1-butyl-3-methylimidazolium dicyanamide,367.0,0.04357
35917,101.325,1066.9,288.15,1-butyl-3-methylimidazolium dicyanamide,367.0,0.04664
35918,101.325,1066.15,288.15,1-butyl-3-methylimidazolium dicyanamide,367.0,0.04357
35919,101.325,1066.15,288.15,1-butyl-3-methylimidazolium dicyanamide,367.0,0.04664
35920,101.325,1065.7,288.15,1-butyl-3-methylimidazolium dicyanamide,367.0,0.04357
35921,101.325,1065.7,288.15,1-butyl-3-methylimidazolium dicyanamide,367.0,0.04664
35922,101.325,1066.8,288.15,1-butyl-3-methylimidazolium dicyanamide,367.0,0.04357
35923,101.325,1066.8,288.15,1-butyl-3-methylimidazolium dicyanamide,367.0,0.04664
35924,101.325,1344.9,328.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,682.0,0.02162
35925,101.325,1344.9,328.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,625.0,0.02162
35928,101.325,1344.59,328.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,682.0,0.02162
35929,101.325,1344.59,328.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,625.0,0.02162
35930,101.325,1343.0,328.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,682.0,0.02162
35931,101.325,1343.0,328.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,625.0,0.02162
35932,101.325,1344.7,328.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,682.0,0.02162
35933,101.325,1344.7,328.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,625.0,0.02162
35936,101.325,1337.4,328.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,682.0,0.02162
35937,101.325,1337.4,328.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,625.0,0.02162
35938,101.325,1191.7,308.2,1-butyl-3-methylimidazolium tetrafluoroborate,402.3,0.076
35939,101.325,1191.7,308.2,1-butyl-3-methylimidazolium tetrafluoroborate,370.7,0.076
35940,101.325,1190.0,308.2,1-butyl-3-methylimidazolium tetrafluoroborate,402.3,0.076
35941,101.325,1190.0,308.2,1-butyl-3-methylimidazolium tetrafluoroborate,370.7,0.076
35942,101.325,1194.0,308.2,1-butyl-3-methylimidazolium tetrafluoroborate,402.3,0.076
35943,101.325,1194.0,308.2,1-butyl-3-methylimidazolium tetrafluoroborate,370.7,0.076
35944,101.325,1194.2,308.2,1-butyl-3-methylimidazolium tetrafluoroborate,402.3,0.076
35945,101.325,1194.2,308.2,1-butyl-3-methylimidazolium tetrafluoroborate,370.7,0.076
35946,101.325,1046.59,303.15,1-butyl-3-methylimidazolium acetate,384.0,0.289
35947,101.325,1046.59,303.15,1-butyl-3-methylimidazolium acetate,384.0,0.27399999999999997
35948,101.325,1046.59,303.15,1-butyl-3-methylimidazolium acetate,384.0,0.331
35949,101.325,1046.59,303.15,1-butyl-3-methylimidazolium acetate,384.0,0.21
35950,101.325,1047.4,303.15,1-butyl-3-methylimidazolium acetate,384.0,0.289
35951,101.325,1047.4,303.15,1-butyl-3-methylimidazolium acetate,384.0,0.27399999999999997
35952,101.325,1047.4,303.15,1-butyl-3-methylimidazolium acetate,384.0,0.331
35953,101.325,1047.4,303.15,1-butyl-3-methylimidazolium acetate,384.0,0.21
35954,101.325,1049.61,303.15,1-butyl-3-methylimidazolium acetate,384.0,0.289
35955,101.325,1049.61,303.15,1-butyl-3-methylimidazolium acetate,384.0,0.27399999999999997
35956,101.325,1049.61,303.15,1-butyl-3-methylimidazolium acetate,384.0,0.331
35957,101.325,1049.61,303.15,1-butyl-3-methylimidazolium acetate,384.0,0.21
35958,101.325,1049.2,303.15,1-butyl-3-methylimidazolium acetate,384.0,0.289
35959,101.325,1049.2,303.15,1-butyl-3-methylimidazolium acetate,384.0,0.27399999999999997
35960,101.325,1049.2,303.15,1-butyl-3-methylimidazolium acetate,384.0,0.331
35961,101.325,1049.2,303.15,1-butyl-3-methylimidazolium acetate,384.0,0.21
35962,101.325,1034.45,323.15,1-butyl-3-methylimidazolium acetate,396.0,0.0861
35963,101.325,1034.45,323.15,1-butyl-3-methylimidazolium acetate,396.0,0.0819
35964,101.325,1034.45,323.15,1-butyl-3-methylimidazolium acetate,396.0,0.095
35965,101.325,1034.45,323.15,1-butyl-3-methylimidazolium acetate,396.0,0.067
35966,101.325,1035.4,323.15,1-butyl-3-methylimidazolium acetate,396.0,0.0861
35967,101.325,1035.4,323.15,1-butyl-3-methylimidazolium acetate,396.0,0.0819
35968,101.325,1035.4,323.15,1-butyl-3-methylimidazolium acetate,396.0,0.095
35969,101.325,1035.4,323.15,1-butyl-3-methylimidazolium acetate,396.0,0.067
35970,101.325,1037.58,323.15,1-butyl-3-methylimidazolium acetate,396.0,0.0861
35971,101.325,1037.58,323.15,1-butyl-3-methylimidazolium acetate,396.0,0.0819
35972,101.325,1037.58,323.15,1-butyl-3-methylimidazolium acetate,396.0,0.095
35973,101.325,1037.58,323.15,1-butyl-3-methylimidazolium acetate,396.0,0.067
35974,101.325,1037.0,323.15,1-butyl-3-methylimidazolium acetate,396.0,0.0861
35975,101.325,1037.0,323.15,1-butyl-3-methylimidazolium acetate,396.0,0.0819
35976,101.325,1037.0,323.15,1-butyl-3-methylimidazolium acetate,396.0,0.095
35977,101.325,1037.0,323.15,1-butyl-3-methylimidazolium acetate,396.0,0.067
35978,101.325,1022.42,343.15,1-butyl-3-methylimidazolium acetate,410.0,0.03533
35979,101.325,1022.42,343.15,1-butyl-3-methylimidazolium acetate,410.0,0.0336
35980,101.325,1022.42,343.15,1-butyl-3-methylimidazolium acetate,410.0,0.0379
35981,101.325,1022.42,343.15,1-butyl-3-methylimidazolium acetate,410.0,0.028999999999999998
35982,101.325,1023.7,343.15,1-butyl-3-methylimidazolium acetate,410.0,0.03533
35983,101.325,1023.7,343.15,1-butyl-3-methylimidazolium acetate,410.0,0.0336
35984,101.325,1023.7,343.15,1-butyl-3-methylimidazolium acetate,410.0,0.0379
35985,101.325,1023.7,343.15,1-butyl-3-methylimidazolium acetate,410.0,0.028999999999999998
35986,101.325,1025.64,343.15,1-butyl-3-methylimidazolium acetate,410.0,0.03533
35987,101.325,1025.64,343.15,1-butyl-3-methylimidazolium acetate,410.0,0.0336
35988,101.325,1025.64,343.15,1-butyl-3-methylimidazolium acetate,410.0,0.0379
35989,101.325,1025.64,343.15,1-butyl-3-methylimidazolium acetate,410.0,0.028999999999999998
35990,101.325,1025.0,343.15,1-butyl-3-methylimidazolium acetate,410.0,0.03533
35991,101.325,1025.0,343.15,1-butyl-3-methylimidazolium acetate,410.0,0.0336
35992,101.325,1025.0,343.15,1-butyl-3-methylimidazolium acetate,410.0,0.0379
35993,101.325,1025.0,343.15,1-butyl-3-methylimidazolium acetate,410.0,0.028999999999999998
35994,101.325,1248.0,288.15,1-ethyl-3-methylimidazolium ethyl sulfate,375.0,0.1683
35995,101.325,1244.5,288.15,1-ethyl-3-methylimidazolium ethyl sulfate,375.0,0.1683
35996,101.325,1243.14,288.15,1-ethyl-3-methylimidazolium ethyl sulfate,375.0,0.1683
35997,101.325,1244.3,288.15,1-ethyl-3-methylimidazolium ethyl sulfate,375.0,0.1683
35998,101.325,1243.48,288.15,1-ethyl-3-methylimidazolium ethyl sulfate,375.0,0.1683
35999,101.325,1244.8,288.15,1-ethyl-3-methylimidazolium ethyl sulfate,375.0,0.1683
36000,101.325,1245.2,288.15,1-ethyl-3-methylimidazolium ethyl sulfate,375.0,0.1683
36001,101.325,1227.0,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.0409
36002,101.325,1227.0,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.04137
36003,101.325,1227.0,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.041510000000000005
36010,101.325,1223.7,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.0409
36011,101.325,1223.7,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.04137
36012,101.325,1223.7,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.041510000000000005
36037,101.325,1223.22,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.0409
36038,101.325,1223.22,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.04137
36039,101.325,1223.22,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.041510000000000005
36046,101.325,1220.0,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.0409
36047,101.325,1220.0,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.04137
36048,101.325,1220.0,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.041510000000000005
36055,101.325,1224.2,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.0409
36056,101.325,1224.2,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.04137
36057,101.325,1224.2,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.041510000000000005
36064,101.325,1228.5,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.0409
36065,101.325,1228.5,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.04137
36066,101.325,1228.5,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.041510000000000005
36073,101.325,1222.66,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.0409
36074,101.325,1222.66,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.04137
36075,101.325,1222.66,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.041510000000000005
36082,101.325,1224.3,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.0409
36083,101.325,1224.3,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.04137
36084,101.325,1224.3,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.041510000000000005
36091,101.325,1223.2,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.0409
36092,101.325,1223.2,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.04137
36093,101.325,1223.2,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.041510000000000005
36109,101.325,1225.0,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.0409
36110,101.325,1225.0,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.04137
36111,101.325,1225.0,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.041510000000000005
36127,101.325,1224.63,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.0409
36128,101.325,1224.63,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.04137
36129,101.325,1224.63,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.041510000000000005
36136,101.325,1224.64,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.0409
36137,101.325,1224.64,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.04137
36138,101.325,1224.64,318.15,1-ethyl-3-methylimidazolium ethyl sulfate,404.9,0.041510000000000005
36163,101.325,1489.0,328.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,523.3,0.01315
36164,101.325,1489.0,328.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,483.0,0.01315
36165,101.325,1488.7,328.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,523.3,0.01315
36166,101.325,1488.7,328.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,483.0,0.01315
36167,101.325,1488.0,328.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,523.3,0.01315
36168,101.325,1488.0,328.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,483.0,0.01315
36171,101.325,1488.4,328.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,523.3,0.01315
36172,101.325,1488.4,328.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,483.0,0.01315
36175,101.325,1488.46,328.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,523.3,0.01315
36176,101.325,1488.46,328.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,483.0,0.01315
36177,101.325,1281.0,318.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,435.5,0.03809
36180,101.325,1281.0,318.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,449.0,0.03809
36181,101.325,1281.9,318.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,435.5,0.03809
36184,101.325,1281.9,318.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,449.0,0.03809
36193,101.325,1281.6,318.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,435.5,0.03809
36196,101.325,1281.6,318.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,449.0,0.03809
36197,101.325,1283.75,318.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,435.5,0.03809
36200,101.325,1283.75,318.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,449.0,0.03809
36201,101.325,1273.2,328.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,443.0,0.02696
36202,101.325,1273.6,328.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,443.0,0.02696
36203,101.325,1275.89,328.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,443.0,0.02696
36204,101.325,1265.4,338.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,448.0,0.01985
36205,101.325,1265.4,338.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,453.0,0.01985
36206,101.325,1265.8,338.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,448.0,0.01985
36207,101.325,1265.8,338.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,453.0,0.01985
36208,101.325,1268.09,338.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,448.0,0.01985
36209,101.325,1268.09,338.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,453.0,0.01985
36210,101.325,1358.6,328.15,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,392.0,0.01721
36212,101.325,1360.4,328.15,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,392.0,0.01721
36213,101.325,1360.6,328.15,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,392.0,0.01721
36214,101.325,1294.0,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0654
36215,101.325,1294.0,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0636
36216,101.325,1294.0,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0642
36217,101.325,1294.0,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0701
36226,101.325,1288.7,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0654
36227,101.325,1288.7,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0636
36228,101.325,1288.7,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0642
36229,101.325,1288.7,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0701
36238,101.325,1293.7,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0654
36239,101.325,1293.7,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0636
36240,101.325,1293.7,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0642
36241,101.325,1293.7,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0701
36274,101.325,1293.4,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0654
36275,101.325,1293.4,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0636
36276,101.325,1293.4,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0642
36277,101.325,1293.4,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0701
36286,101.325,1301.4,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0654
36287,101.325,1301.4,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0636
36288,101.325,1301.4,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0642
36289,101.325,1301.4,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0701
36298,101.325,1295.64,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0654
36299,101.325,1295.64,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0636
36300,101.325,1295.64,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0642
36301,101.325,1295.64,303.15,1-butyl-3-methylimidazolium trifluoromethanesulfonate,426.7,0.0701
36310,101.325,1217.0,298.15,1-butyl-3-methylimidazolium trifluoroacetate,407.9,0.418
36311,101.325,1217.0,298.15,1-butyl-3-methylimidazolium trifluoroacetate,407.9,0.0769
36312,101.325,1217.0,298.15,1-butyl-3-methylimidazolium trifluoroacetate,407.9,0.0529
36313,101.325,1215.5,298.15,1-butyl-3-methylimidazolium trifluoroacetate,407.9,0.418
36314,101.325,1215.5,298.15,1-butyl-3-methylimidazolium trifluoroacetate,407.9,0.0769
36315,101.325,1215.5,298.15,1-butyl-3-methylimidazolium trifluoroacetate,407.9,0.0529
36316,101.325,1212.8,298.15,1-butyl-3-methylimidazolium trifluoroacetate,407.9,0.418
36317,101.325,1212.8,298.15,1-butyl-3-methylimidazolium trifluoroacetate,407.9,0.0769
36318,101.325,1212.8,298.15,1-butyl-3-methylimidazolium trifluoroacetate,407.9,0.0529
36319,101.325,1446.0,288.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,562.0,0.0824
36320,101.325,1446.0,288.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,561.3,0.0824
36321,101.325,1446.5,288.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,562.0,0.0824
36322,101.325,1446.5,288.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,561.3,0.0824
36325,101.325,1443.7,288.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,562.0,0.0824
36326,101.325,1443.7,288.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,561.3,0.0824
36327,101.325,1445.3,288.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,562.0,0.0824
36328,101.325,1445.3,288.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,561.3,0.0824
36329,101.325,1444.0,288.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,562.0,0.0824
36330,101.325,1444.0,288.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,561.3,0.0824
36333,101.325,1442.2,288.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,562.0,0.0824
36334,101.325,1442.2,288.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,561.3,0.0824
36337,101.325,1427.0,308.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,572.8,0.03365
36338,101.325,1427.0,308.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,572.8,0.0336
36339,101.325,1427.0,308.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,572.8,0.0346
36340,101.325,1427.0,308.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,572.1,0.03365
36341,101.325,1427.0,308.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,572.1,0.0336
36342,101.325,1427.0,308.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,572.1,0.0346
36343,101.325,1427.0,308.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,540.0,0.03365
36344,101.325,1427.0,308.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,540.0,0.0336
36345,101.325,1427.0,308.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,540.0,0.0346
36346,101.325,1426.42,308.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,572.8,0.03365
36347,101.325,1426.42,308.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,572.8,0.0336
36348,101.325,1426.42,308.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,572.8,0.0346
36349,101.325,1426.42,308.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,572.1,0.03365
36350,101.325,1426.42,308.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,572.1,0.0336
