Molecular weight of IL  g/mol,Number of rings,Mass of group of rings  g/mol,Number of branches,Mass of first branch g/mol,Mass of second branch g/mol,Mass of third branch  g/mol,Mass of fourth branch  g/mol,Mass of cation  g/mol,Mass of anion  g/mol,Pressure   kPa,Temprature k,Density g/cm^3
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,20000.000,308.15,1.098500
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,25000.000,308.15,1.100800
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,35000.000,308.15,1.105300
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,40000.000,308.15,1.107500
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,45000.000,308.15,1.109700
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,55000.000,308.15,1.113700
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,60000.000,308.15,1.115700
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,65000.000,308.15,1.117700
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,5000.000,313.15,1.087800
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,10000.000,313.15,1.090400
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,15000.000,313.15,1.093000
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,25000.000,313.15,1.097800
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,30000.000,313.15,1.100100
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,35000.000,313.15,1.102400
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,45000.000,313.15,1.106700
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,50000.000,313.15,1.108900
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,55000.000,313.15,1.110900
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,65000.000,313.15,1.114800
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,100.000,318.15,1.082000
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,10000.000,318.15,1.087300
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,15000.000,318.15,1.089800
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,20000.000,318.15,1.092300
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,30000.000,318.15,1.097100
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,35000.000,318.15,1.099400
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,40000.000,318.15,1.101600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,50000.000,318.15,1.105800
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,55000.000,318.15,1.107900
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,60000.000,318.15,1.109900
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,65000.000,318.15,1.111900
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,100.000,323.15,1.078800
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,5000.000,323.15,1.081600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,10000.000,323.15,1.084200
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,20000.000,323.15,1.089200
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,25000.000,323.15,1.091700
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,30000.000,323.15,1.094100
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,40000.000,323.15,1.098700
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,45000.000,323.15,1.100800
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,50000.000,323.15,1.103000
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,60000.000,323.15,1.107100
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,65000.000,323.15,1.109100
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,100.000,328.15,1.075600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,5000.000,328.15,1.078300
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,10000.000,328.15,1.081000
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,15000.000,328.15,1.083500
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,20000.000,328.15,1.086100
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,25000.000,328.15,1.088600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,35000.000,328.15,1.093400
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,40000.000,328.15,1.095700
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,45000.000,328.15,1.097900
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,50000.000,328.15,1.100000
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,60000.000,328.15,1.104200
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,65000.000,328.15,1.106300
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,100.000,333.15,1.072400
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,5000.000,333.15,1.075100
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,10000.000,333.15,1.077900
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,15000.000,333.15,1.080600
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,25000.000,333.15,1.085700
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,30000.000,333.15,1.088100
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,35000.000,333.15,1.090500
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,40000.000,333.15,1.092900
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,50000.000,333.15,1.097300
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,55000.000,333.15,1.099400
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,60000.000,333.15,1.101500
293.158680,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,86.804600,65000.000,333.15,1.103600
308.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,168.793500,101.325,293.15,1.245500
308.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,168.793500,101.325,296.15,1.244700
308.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,168.793500,101.325,298.15,1.243500
308.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,168.793500,101.325,301.15,1.242500
308.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,168.793500,101.325,305.15,1.240800
308.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,168.793500,101.325,308.15,1.239700
308.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,168.793500,101.325,311.15,1.238500
308.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,168.793500,101.325,313.15,1.237500
308.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,168.793500,101.325,318.15,1.235700
308.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,168.793500,101.325,321.15,1.234500
308.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,168.793500,101.325,323.15,1.233700
308.020000,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,168.793500,101.325,325.15,1.232800
336.070000,1,67.070760,2,85.170510,15.035060,0.000000,0.000000,167.276330,168.793500,101.325,293.15,1.184700
336.070000,1,67.070760,2,85.170510,15.035060,0.000000,0.000000,167.276330,168.793500,101.325,296.15,1.184100
336.070000,1,67.070760,2,85.170510,15.035060,0.000000,0.000000,167.276330,168.793500,101.325,298.15,1.182900
336.070000,1,67.070760,2,85.170510,15.035060,0.000000,0.000000,167.276330,168.793500,101.325,303.15,1.181100
336.070000,1,67.070760,2,85.170510,15.035060,0.000000,0.000000,167.276330,168.793500,101.325,305.15,1.180600
336.070000,1,67.070760,2,85.170510,15.035060,0.000000,0.000000,167.276330,168.793500,101.325,308.15,1.179500
336.070000,1,67.070760,2,85.170510,15.035060,0.000000,0.000000,167.276330,168.793500,101.325,313.15,1.177500
336.070000,1,67.070760,2,85.170510,15.035060,0.000000,0.000000,167.276330,168.793500,101.325,315.15,1.177000
336.070000,1,67.070760,2,85.170510,15.035060,0.000000,0.000000,167.276330,168.793500,101.325,318.15,1.175900
336.070000,1,67.070760,2,85.170510,15.035060,0.000000,0.000000,167.276330,168.793500,101.325,323.15,1.174300
336.070000,1,67.070760,2,85.170510,15.035060,0.000000,0.000000,167.276330,168.793500,101.325,325.15,1.173400
336.070000,1,67.070760,2,85.170510,15.035060,0.000000,0.000000,167.276330,168.793500,101.325,328.15,1.172500
364.120000,1,67.070760,2,113.224690,15.035060,0.000000,0.000000,195.330510,168.793500,101.325,293.15,1.122600
364.120000,1,67.070760,2,113.224690,15.035060,0.000000,0.000000,195.330510,168.793500,101.325,296.15,1.121900
364.120000,1,67.070760,2,113.224690,15.035060,0.000000,0.000000,195.330510,168.793500,101.325,298.15,1.120600
364.120000,1,67.070760,2,113.224690,15.035060,0.000000,0.000000,195.330510,168.793500,101.325,301.15,1.119200
364.120000,1,67.070760,2,113.224690,15.035060,0.000000,0.000000,195.330510,168.793500,101.325,303.15,1.118700
364.120000,1,67.070760,2,113.224690,15.035060,0.000000,0.000000,195.330510,168.793500,101.325,308.15,1.116600
364.120000,1,67.070760,2,113.224690,15.035060,0.000000,0.000000,195.330510,168.793500,101.325,311.15,1.115600
364.120000,1,67.070760,2,113.224690,15.035060,0.000000,0.000000,195.330510,168.793500,101.325,313.15,1.114600
364.120000,1,67.070760,2,113.224690,15.035060,0.000000,0.000000,195.330510,168.793500,101.325,315.15,1.113700
364.120000,1,67.070760,2,113.224690,15.035060,0.000000,0.000000,195.330510,168.793500,101.325,321.15,1.111600
364.120000,1,67.070760,2,113.224690,15.035060,0.000000,0.000000,195.330510,168.793500,101.325,323.15,1.110500
364.120000,1,67.070760,2,113.224690,15.035060,0.000000,0.000000,195.330510,168.793500,101.325,325.15,1.109900
364.120000,1,67.070760,2,113.224690,15.035060,0.000000,0.000000,195.330510,168.793500,101.325,328.15,1.108500
305.010000,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,168.793500,101.325,301.15,1.277100
305.010000,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,168.793500,101.325,303.15,1.276300
305.010000,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,168.793500,101.325,305.15,1.275500
305.010000,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,168.793500,101.325,308.15,1.274200
305.010000,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,168.793500,101.325,311.15,1.273100
305.010000,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,168.793500,101.325,315.15,1.271400
305.010000,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,168.793500,101.325,318.15,1.270100
305.010000,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,168.793500,101.325,321.15,1.268900
305.010000,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,168.793500,101.325,325.15,1.267200
305.010000,1,79.102300,1,0.000000,57.116330,0.000000,0.000000,136.218630,168.793500,101.325,328.15,1.266100
333.070000,1,79.102300,1,0.000000,85.170510,0.000000,0.000000,164.278100,168.793500,101.325,293.15,1.215900
333.070000,1,79.102300,1,0.000000,85.170510,0.000000,0.000000,164.278100,168.793500,101.325,296.15,1.215200
333.070000,1,79.102300,1,0.000000,85.170510,0.000000,0.000000,164.278100,168.793500,101.325,298.15,1.214200
333.070000,1,79.102300,1,0.000000,85.170510,0.000000,0.000000,164.278100,168.793500,101.325,303.15,1.212800
333.070000,1,79.102300,1,0.000000,85.170510,0.000000,0.000000,164.278100,168.793500,101.325,305.15,1.212000
333.070000,1,79.102300,1,0.000000,85.170510,0.000000,0.000000,164.278100,168.793500,101.325,308.15,1.211000
333.070000,1,79.102300,1,0.000000,85.170510,0.000000,0.000000,164.278100,168.793500,101.325,311.15,1.210200
333.070000,1,79.102300,1,0.000000,85.170510,0.000000,0.000000,164.278100,168.793500,101.325,315.15,1.208800
333.070000,1,79.102300,1,0.000000,85.170510,0.000000,0.000000,164.278100,168.793500,101.325,318.15,1.207900
333.070000,1,79.102300,1,0.000000,85.170510,0.000000,0.000000,164.278100,168.793500,101.325,321.15,1.207300
333.070000,1,79.102300,1,0.000000,85.170510,0.000000,0.000000,164.278100,168.793500,101.325,323.15,1.206400
333.070000,1,79.102300,1,0.000000,85.170510,0.000000,0.000000,164.278100,168.793500,101.325,328.15,1.205100
361.120000,1,79.102300,1,0.000000,113.224690,0.000000,0.000000,192.326990,168.793500,101.325,293.15,1.195600
361.120000,1,79.102300,1,0.000000,113.224690,0.000000,0.000000,192.326990,168.793500,101.325,296.15,1.194800
361.120000,1,79.102300,1,0.000000,113.224690,0.000000,0.000000,192.326990,168.793500,101.325,298.15,1.193500
361.120000,1,79.102300,1,0.000000,113.224690,0.000000,0.000000,192.326990,168.793500,101.325,301.15,1.192500
361.120000,1,79.102300,1,0.000000,113.224690,0.000000,0.000000,192.326990,168.793500,101.325,305.15,1.190700
361.120000,1,79.102300,1,0.000000,113.224690,0.000000,0.000000,192.326990,168.793500,101.325,308.15,1.189500
361.120000,1,79.102300,1,0.000000,113.224690,0.000000,0.000000,192.326990,168.793500,101.325,311.15,1.188300
361.120000,1,79.102300,1,0.000000,113.224690,0.000000,0.000000,192.326990,168.793500,101.325,313.15,1.187300
361.120000,1,79.102300,1,0.000000,113.224690,0.000000,0.000000,192.326990,168.793500,101.325,318.15,1.185100
361.120000,1,79.102300,1,0.000000,113.224690,0.000000,0.000000,192.326990,168.793500,101.325,321.15,1.183900
361.120000,1,79.102300,1,0.000000,113.224690,0.000000,0.000000,192.326990,168.793500,101.325,323.15,1.182900
361.120000,1,79.102300,1,0.000000,113.224690,0.000000,0.000000,192.326990,168.793500,101.325,325.15,1.181900
319.040000,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,168.793500,101.325,293.15,1.206400
319.040000,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,168.793500,101.325,296.15,1.205400
319.040000,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,168.793500,101.325,298.15,1.204200
319.040000,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,168.793500,101.325,301.15,1.203000
319.040000,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,168.793500,101.325,303.15,1.202100
319.040000,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,168.793500,101.325,305.15,1.201300
319.040000,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,168.793500,101.325,311.15,1.198900
319.040000,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,168.793500,101.325,313.15,1.197900
319.040000,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,168.793500,101.325,315.15,1.196900
319.040000,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,168.793500,101.325,321.15,1.194600
319.040000,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,168.793500,101.325,323.15,1.193600
319.040000,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,168.793500,101.325,325.15,1.193000
319.040000,1,78.094330,2,15.035060,57.116330,0.000000,0.000000,150.245720,168.793500,101.325,328.15,1.191900
347.090000,1,78.094330,2,15.035060,85.170510,0.000000,0.000000,178.299900,168.793500,101.325,293.15,1.146200
347.090000,1,78.094330,2,15.035060,85.170510,0.000000,0.000000,178.299900,168.793500,101.325,296.15,1.145500
347.090000,1,78.094330,2,15.035060,85.170510,0.000000,0.000000,178.299900,168.793500,101.325,298.15,1.144500
347.090000,1,78.094330,2,15.035060,85.170510,0.000000,0.000000,178.299900,168.793500,101.325,303.15,1.143000
347.090000,1,78.094330,2,15.035060,85.170510,0.000000,0.000000,178.299900,168.793500,101.325,305.15,1.142300
347.090000,1,78.094330,2,15.035060,85.170510,0.000000,0.000000,178.299900,168.793500,101.325,308.15,1.141500
347.090000,1,78.094330,2,15.035060,85.170510,0.000000,0.000000,178.299900,168.793500,101.325,313.15,1.139900
347.090000,1,78.094330,2,15.035060,85.170510,0.000000,0.000000,178.299900,168.793500,101.325,315.15,1.139300
347.090000,1,78.094330,2,15.035060,85.170510,0.000000,0.000000,178.299900,168.793500,101.325,318.15,1.138400
347.090000,1,78.094330,2,15.035060,85.170510,0.000000,0.000000,178.299900,168.793500,101.325,323.15,1.136900
347.090000,1,78.094330,2,15.035060,85.170510,0.000000,0.000000,178.299900,168.793500,101.325,325.15,1.136300
347.090000,1,78.094330,2,15.035060,85.170510,0.000000,0.000000,178.299900,168.793500,101.325,328.15,1.135400
375.150000,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,168.793500,101.325,293.15,1.124200
375.150000,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,168.793500,101.325,296.15,1.123300
375.150000,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,168.793500,101.325,301.15,1.121000
375.150000,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,168.793500,101.325,303.15,1.120000
375.150000,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,168.793500,101.325,305.15,1.119300
375.150000,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,168.793500,101.325,311.15,1.116700
375.150000,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,168.793500,101.325,313.15,1.115800
375.150000,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,168.793500,101.325,315.15,1.114900
375.150000,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,168.793500,101.325,318.15,1.113600
375.150000,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,168.793500,101.325,323.15,1.111400
375.150000,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,168.793500,101.325,325.15,1.110400
375.150000,1,78.094330,2,15.035060,113.224690,0.000000,0.000000,206.354080,168.793500,101.325,328.15,1.109400
375.150000,1,78.094330,2,0.000000,113.224690,0.000000,15.035060,206.354080,168.793500,101.325,293.15,1.165100
375.150000,1,78.094330,2,0.000000,113.224690,0.000000,15.035060,206.354080,168.793500,101.325,296.15,1.164700
375.150000,1,78.094330,2,0.000000,113.224690,0.000000,15.035060,206.354080,168.793500,101.325,298.15,1.163500
375.150000,1,78.094330,2,0.000000,113.224690,0.000000,15.035060,206.354080,168.793500,101.325,301.15,1.162400
375.150000,1,78.094330,2,0.000000,113.224690,0.000000,15.035060,206.354080,168.793500,101.325,303.15,1.161600
375.150000,1,78.094330,2,0.000000,113.224690,0.000000,15.035060,206.354080,168.793500,101.325,308.15,1.159800
375.150000,1,78.094330,2,0.000000,113.224690,0.000000,15.035060,206.354080,168.793500,101.325,311.15,1.158800
375.150000,1,78.094330,2,0.000000,113.224690,0.000000,15.035060,206.354080,168.793500,101.325,313.15,1.158000
375.150000,1,78.094330,2,0.000000,113.224690,0.000000,15.035060,206.354080,168.793500,101.325,315.15,1.157200
375.150000,1,78.094330,2,0.000000,113.224690,0.000000,15.035060,206.354080,168.793500,101.325,321.15,1.155300
375.150000,1,78.094330,2,0.000000,113.224690,0.000000,15.035060,206.354080,168.793500,101.325,323.15,1.154300
375.150000,1,78.094330,2,0.000000,113.224690,0.000000,15.035060,206.354080,168.793500,101.325,325.15,1.153700
375.150000,1,78.094330,2,0.000000,113.224690,0.000000,15.035060,206.354080,168.793500,101.325,328.15,1.152600
230.780000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,35.453000,100.000,298.15,1.008820
230.780000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,35.453000,100.000,313.15,1.000200
230.780000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,35.453000,100.000,328.15,0.991670
284.182280,1,67.070760,2,57.116330,15.035060,0.000000,0.000000,139.222150,144.964200,101.200,298.15,1.366066
247.310000,1,78.094330,2,15.035060,29.062150,0.000000,0.000000,122.191540,125.123750,100.000,298.15,1.222260
247.310000,1,78.094330,2,15.035060,29.062150,0.000000,0.000000,122.191540,125.123750,100.000,303.15,1.211902
247.310000,1,78.094330,2,15.035060,29.062150,0.000000,0.000000,122.191540,125.123750,100.000,308.15,1.215780
247.310000,1,78.094330,2,15.035060,29.062150,0.000000,0.000000,122.191540,125.123750,100.000,318.15,1.209390
247.310000,1,78.094330,2,15.035060,29.062150,0.000000,0.000000,122.191540,125.123750,100.000,323.15,1.206130
247.310000,1,78.094330,2,15.035060,29.062150,0.000000,0.000000,122.191540,125.123750,100.000,328.15,1.202860
247.310000,1,78.094330,2,15.035060,29.062150,0.000000,0.000000,122.191540,125.123750,100.000,338.15,1.196430
247.310000,1,78.094330,2,15.035060,29.062150,0.000000,0.000000,122.191540,125.123750,100.000,343.15,1.193250
247.310000,1,78.094330,2,15.035060,29.062150,0.000000,0.000000,122.191540,125.123750,100.000,298.15,1.222260
247.310000,1,78.094330,2,15.035060,29.062150,0.000000,0.000000,122.191540,125.123750,100.000,313.15,1.212540
247.310000,1,78.094330,2,15.035060,29.062150,0.000000,0.000000,122.191540,125.123750,100.000,328.15,1.202860
247.310000,1,78.094330,2,15.035060,29.062150,0.000000,0.000000,122.191540,125.123750,100.000,298.15,1.222226
247.310000,1,78.094330,2,15.035060,29.062150,0.000000,0.000000,122.191540,125.123750,100.000,313.15,1.212540
247.310000,1,78.094330,2,15.035060,29.062150,0.000000,0.000000,122.191540,125.123750,100.000,328.15,1.202860
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,283.15,1.124900
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,288.15,1.121400
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,293.15,1.117900
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,298.15,1.114400
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,308.15,1.107500
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,313.15,1.104100
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,318.15,1.100700
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,328.15,1.093900
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,333.15,1.090600
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,338.15,1.087200
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,348.15,1.080500
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,353.15,1.077200
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,358.15,1.073800
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,363.15,1.070500
238.670000,1,67.070760,2,15.035060,57.116330,0.000000,0.000000,139.222150,99.450600,101.300,283.15,1.263500
238.670000,1,67.070760,2,15.035060,57.116330,0.000000,0.000000,139.222150,99.450600,101.300,288.15,1.259900
238.670000,1,67.070760,2,15.035060,57.116330,0.000000,0.000000,139.222150,99.450600,101.300,293.15,1.256200
238.670000,1,67.070760,2,15.035060,57.116330,0.000000,0.000000,139.222150,99.450600,101.300,303.15,1.249200
238.670000,1,67.070760,2,15.035060,57.116330,0.000000,0.000000,139.222150,99.450600,101.300,308.15,1.245700
238.670000,1,67.070760,2,15.035060,57.116330,0.000000,0.000000,139.222150,99.450600,101.300,313.15,1.242200
238.670000,1,67.070760,2,15.035060,57.116330,0.000000,0.000000,139.222150,99.450600,101.300,323.15,1.235300
238.670000,1,67.070760,2,15.035060,57.116330,0.000000,0.000000,139.222150,99.450600,101.300,328.15,1.231900
238.670000,1,67.070760,2,15.035060,57.116330,0.000000,0.000000,139.222150,99.450600,101.300,333.15,1.228400
238.670000,1,67.070760,2,15.035060,57.116330,0.000000,0.000000,139.222150,99.450600,101.300,343.15,1.221600
238.670000,1,67.070760,2,15.035060,57.116330,0.000000,0.000000,139.222150,99.450600,101.300,348.15,1.218200
238.670000,1,67.070760,2,15.035060,57.116330,0.000000,0.000000,139.222150,99.450600,101.300,353.15,1.214800
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,283.15,1.124900
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,283.15,1.114000
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,288.15,1.121400
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,288.15,1.110600
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,293.15,1.107100
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,298.15,1.114500
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,298.15,1.103700
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,303.15,1.111000
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,303.15,1.100200
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,308.15,1.096800
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,313.15,1.104100
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,313.15,1.093400
282.130000,1,67.070760,2,15.035060,113.224690,0.000000,0.000000,195.330510,86.804700,101.300,323.15,1.097300
